PricingDate,Product,Customer,Channel,Territory,ContractQuantity,InvoicePrice,InvoiceAmount,NetPrice,NetAmount,Discount,isDiscount,nContractQuantity,nInvoicePrice
26-SEP-12,Product_27,Customer_596,Channel_8,Territory_45,20,51.7,1034,51.7,1034,0,FALSE,0.36988060074668,-0.00031196889443718
13-JUL-12,Product_73,Customer_1778,Channel_7,Territory_32,408,18.13,7397.04,18.13,7397.04,0,FALSE,2.40808084274481,-0.941036347691646
17-JUL-12,Product_8,Customer_1565,Channel_8,Territory_94,20,12.1,242,12.1,242,0,FALSE,0.36988060074668,-1.30404565001418
25-SEP-12,Product_47,Customer_581,Channel_6,Territory_77,12,101.91,1222.92,101.91,1222.92,0,FALSE,0.0246135273378611,0.608918090562943
15-AUG-12,Product_130,Customer_277,Channel_11,Territory_25,21,82,1722,78.1,1640.1,0.0475609756097562,TRUE,0.402857875985387,0.413777302459269
20-SEP-12,Product_100,Customer_629,Channel_7,Territory_31,16,64.5,1032,40.31,644.96,0.375038759689922,TRUE,0.219057859427811,0.198273075372961
07-DEC-12,Product_126,Customer_392,Channel_7,Territory_69,2,243.8,487.6,243.8,487.6,0,FALSE,-1.18643681824211,1.39197231688515
15-AUG-12,Product_52,Customer_102,Channel_4,Territory_22,20,40,800,40,800,0,FALSE,0.36988060074668,-0.23065059574175
30-JUL-12,Product_87,Customer_648,Channel_7,Territory_26,4,242,968,242,968,0,FALSE,-0.717938592352138,1.38531968058
02-JUL-12,Product_59,Customer_1615,Channel_8,Territory_50,50,8.6,430,8.6,430,0,FALSE,0.989201567955523,-1.61057025011128
30-OCT-12,Product_71,Customer_1887,Channel_7,Territory_28,8,75,600,75,600,0,FALSE,-0.249440366462164,0.333671640289115
09-JUL-12,Product_130,Customer_596,Channel_8,Territory_45,105,82,8610,78.1,8200.5,0.0475609756097562,TRUE,1.49067706908421,0.413777302459269
11-DEC-12,Product_3,Customer_1471,Channel_7,Territory_32,1,404.2,404.2,404.2,404.2,0,FALSE,-1.65493504413209,1.84583123446643
03-AUG-12,Product_33,Customer_556,Channel_7,Territory_97,40,64,2560,40,1600,0.375,TRUE,0.838378826636654,0.191286797297501
05-DEC-12,Product_58,Customer_1373,Channel_7,Territory_19,12,59.5,714,59.5,714,0,FALSE,0.0246135273378611,0.125836041397931
05-NOV-12,Product_2,Customer_554,Channel_8,Territory_94,5,27.1,135.5,27.1,135.5,0,FALSE,-0.56711585103327,-0.580178791894984
05-JUL-12,Product_90,Customer_1896,Channel_7,Territory_29,1,53.34,53.34,53.34,53.34,0,FALSE,-1.65493504413209,0.0277230741538086
20-DEC-12,Product_59,Customer_1849,Channel_7,Territory_15,8,8.62,68.96,8.62,68.96,0,FALSE,-0.249440366462164,-1.60848492466254
13-SEP-12,Product_102,Customer_1730,Channel_11,Territory_63,87,10.3,896.1,7.1,617.7,0.310679611650486,TRUE,1.36357255318239,-1.4486357965698
13-AUG-12,Product_135,Customer_214,Channel_7,Territory_32,1,9.3,9.3,9.3,9.3,0,FALSE,-1.65493504413209,-1.54032073307571
05-OCT-12,Product_126,Customer_730,Channel_4,Territory_69,5,239,1195,239,1195,0,FALSE,-0.56711585103327,1.37412121268448
07-DEC-12,Product_26,Customer_1778,Channel_7,Territory_32,48,17.05,818.4,17.05,818.4,0,FALSE,0.961609979117811,-0.996173103414552
27-SEP-12,Product_57,Customer_661,Channel_7,Territory_15,6,9.86,59.16,9.86,59.16,0,FALSE,-0.443884698552114,-1.48782874362442
14-NOV-12,Product_126,Customer_1346,Channel_7,Territory_85,1,243.8,243.8,243.8,243.8,0,FALSE,-1.65493504413209,1.39197231688515
07-AUG-12,Product_3,Customer_591,Channel_6,Territory_99,130,370.77,48200.1,370.77,48200.1,0,FALSE,1.6350318178186,1.76833191603027
22-NOV-12,Product_123,Customer_640,Channel_7,Territory_32,1,35.29,35.29,35.29,35.29,0,FALSE,-1.65493504413209,-0.343118321210961
26-DEC-12,Product_19,Customer_1605,Channel_8,Territory_12,1,87,87,87,87,0,FALSE,-1.65493504413209,0.466913058307474
02-NOV-12,Product_35,Customer_367,Channel_7,Territory_92,84,18.2,1528.8,13,1092,0.285714285714286,TRUE,1.33985432776534,-0.937576874423973
16-OCT-12,Product_57,Customer_723,Channel_8,Territory_50,10,9.9,99,9.9,99,0,FALSE,-0.0986176251432948,-1.48419419533191
25-OCT-12,Product_27,Customer_704,Channel_8,Territory_94,10,51.7,517,51.7,517,0,FALSE,-0.0986176251432948,-0.00031196889443718
14-SEP-12,Product_52,Customer_551,Channel_11,Territory_25,10,40,400,40,400,0,FALSE,-0.0986176251432948,-0.23065059574175
22-AUG-12,Product_126,Customer_277,Channel_11,Territory_93,2,239,478,239,478,0,FALSE,-1.18643681824211,1.37412121268448
18-JUL-12,Product_43,Customer_596,Channel_8,Territory_45,16,86.8,1388.8,54.25,868,0.375,TRUE,0.219057859427811,0.464846930348248
18-OCT-12,Product_136,Customer_642,Channel_7,Territory_15,800,5.48,4384,5.48,4384,0,FALSE,2.86319447151542,-2.01513964291372
12-NOV-12,Product_126,Customer_121,Channel_7,Territory_69,4,243.8,975.2,243.8,975.2,0,FALSE,-0.717938592352138,1.39197231688515
09-JUL-12,Product_122,Customer_721,Channel_4,Territory_21,35,90,3150,51.43,1800.05,0.428555555555556,TRUE,0.748124949394206,0.497347572945112
24-JUL-12,Product_124,Customer_429,Channel_7,Territory_19,6,18.13,108.78,18.13,108.78,0,FALSE,-0.443884698552114,-0.941036347691646
01-AUG-12,Product_26,Customer_1778,Channel_7,Territory_32,78,17.05,1329.9,17.05,1329.9,0,FALSE,1.28976474440979,-0.996173103414552
13-AUG-12,Product_123,Customer_652,Channel_7,Territory_32,2,35.29,70.58,35.29,70.58,0,FALSE,-1.18643681824211,-0.343118321210961
04-SEP-12,Product_98,Customer_196,Channel_7,Territory_28,6,42.25,253.5,42.25,253.5,0,FALSE,-0.443884698552114,-0.181522291038506
12-OCT-12,Product_98,Customer_449,Channel_7,Territory_19,10,42.25,422.5,42.25,422.5,0,FALSE,-0.0986176251432948,-0.181522291038506
06-DEC-12,Product_52,Customer_793,Channel_7,Territory_29,1,40,40,40,40,0,FALSE,-1.65493504413209,-0.23065059574175
26-DEC-12,Product_54,Customer_1023,Channel_4,Territory_88,28,13,364,9.29,260.12,0.285384615384615,TRUE,0.597302208075337,-1.23963883632387
30-JUL-12,Product_3,Customer_755,Channel_7,Territory_32,1,404.2,404.2,404.2,404.2,0,FALSE,-1.65493504413209,1.84583123446643
22-DEC-12,Product_117,Customer_440,Channel_7,Territory_29,7,122.9,860.3,105.34,737.38,0.142880390561432,TRUE,-0.339694243704612,0.777046226370405
22-OCT-12,Product_135,Customer_471,Channel_7,Territory_38,6,13,78,13,78,0,FALSE,-0.443884698552114,-1.23963883632387
17-OCT-12,Product_42,Customer_96,Channel_4,Territory_37,1,82,82,82,82,0,FALSE,-1.65493504413209,0.413777302459269
16-JUL-12,Product_100,Customer_1726,Channel_8,Territory_111,100,38,3800,38,3800,0,FALSE,1.4576997938455,-0.276698237861046
19-NOV-12,Product_100,Customer_1356,Channel_11,Territory_25,17,64.5,1096.5,37.94,644.98,0.411782945736434,TRUE,0.260034045384892,0.198273075372961
12-DEC-12,Product_59,Customer_441,Channel_7,Territory_31,475,12.5,5937.5,7.89,3747.75,0.3688,TRUE,2.51084984582308,-1.27484853350769
17-AUG-12,Product_135,Customer_1406,Channel_7,Territory_31,50,13,650,13,650,0,FALSE,0.989201567955523,-1.23963883632387
03-AUG-12,Product_74,Customer_469,Channel_7,Territory_35,12,14.8,177.6,14.8,177.6,0,FALSE,0.0246135273378611,-1.1232228784522
19-OCT-12,Product_6,Customer_159,Channel_7,Territory_33,15,78,1170,52,780,0.333333333333333,TRUE,0.17543626865673,0.368881337472929
17-DEC-12,Product_122,Customer_1358,Channel_4,Territory_25,20,90,1800,45,900,0.5,TRUE,0.36988060074668,0.497347572945112
03-SEP-12,Product_106,Customer_256,Channel_4,Territory_8,100,50,5000,25,2500,0.5,TRUE,1.4576997938455,-0.0303274440543159
26-SEP-12,Product_126,Customer_596,Channel_8,Territory_45,4,239,956,239,956,0,FALSE,-0.717938592352138,1.37412121268448
17-JUL-12,Product_25,Customer_580,Channel_8,Territory_90,20,14.2,284,14.2,284,0,FALSE,0.36988060074668,-1.16037571968907
07-SEP-12,Product_43,Customer_377,Channel_7,Territory_92,15,86.8,1302,57.87,868.05,0.333294930875576,TRUE,0.17543626865673,0.464846930348248
23-JUL-12,Product_108,Customer_1104,Channel_11,Territory_53,12,66.3,795.6,66.3,795.6,0,FALSE,0.0246135273378611,0.222982861025274
09-NOV-12,Product_74,Customer_1778,Channel_7,Territory_32,12,17.05,204.6,17.05,204.6,0,FALSE,0.0246135273378611,-0.996173103414552
01-OCT-12,Product_20,Customer_1726,Channel_8,Territory_111,50,50,2500,50,2500,0,FALSE,0.989201567955523,-0.0303274440543159
03-OCT-12,Product_63,Customer_554,Channel_8,Territory_94,10,46.43,464.3,46.43,464.3,0,FALSE,-0.0986176251432948,-0.0968289349786298
20-NOV-12,Product_126,Customer_530,Channel_7,Territory_61,1,243.8,243.8,243.8,243.8,0,FALSE,-1.65493504413209,1.39197231688515
03-OCT-12,Product_35,Customer_1766,Channel_7,Territory_19,6,18.2,109.2,15.17,91.02,0.166483516483516,TRUE,-0.443884698552114,-0.937576874423973
01-AUG-12,Product_43,Customer_1623,Channel_8,Territory_111,10,56,560,56,560,0,FALSE,-0.0986176251432948,0.0714113661581517
18-SEP-12,Product_75,Customer_723,Channel_8,Territory_50,5,22,110,22,110,0,FALSE,-0.56711585103327,-0.767348122877963
03-DEC-12,Product_102,Customer_227,Channel_7,Territory_26,145,10.3,1493.5,7.1,1029.5,0.310679611650486,TRUE,1.70883962659121,-1.4486357965698
07-SEP-12,Product_31,Customer_309,Channel_7,Territory_28,34,108.5,3689,63.82,2169.88,0.411797235023041,TRUE,0.728532271274866,0.665170082035682
24-AUG-12,Product_91,Customer_271,Channel_4,Territory_103,36,30,1080,16.67,600.12,0.444333333333333,TRUE,0.76716564702786,-0.488912056125005
11-SEP-12,Product_135,Customer_1864,Channel_7,Territory_32,6,13,78,13,78,0,FALSE,-0.443884698552114,-1.23963883632387
05-SEP-12,Product_59,Customer_1531,Channel_8,Territory_50,20,8.6,172,8.6,172,0,FALSE,0.36988060074668,-1.61057025011128
01-NOV-12,Product_59,Customer_1484,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95,0.3336,TRUE,0.17543626865673,-1.27484853350769
06-NOV-12,Product_108,Customer_1420,Channel_4,Territory_16,4,66.3,265.2,66.3,265.2,0,FALSE,-0.717938592352138,0.222982861025274
29-OCT-12,Product_53,Customer_1726,Channel_8,Territory_111,20,67,1340,67,1340,0,FALSE,0.36988060074668,0.2324114929523
15-OCT-12,Product_123,Customer_1752,Channel_7,Territory_29,4,40,160,40,160,0,FALSE,-0.717938592352138,-0.23065059574175
29-OCT-12,Product_130,Customer_1051,Channel_4,Territory_92,6,107,642,89.17,535.02,0.166635514018692,TRUE,-0.443884698552114,0.652672448152333
19-JUL-12,Product_112,Customer_1358,Channel_4,Territory_25,18,90,1620,50,900,0.444444444444444,TRUE,0.298667421137886,0.497347572945112
08-NOV-12,Product_13,Customer_850,Channel_11,Territory_49,2,97.4,194.8,97.4,194.8,0,FALSE,-1.18643681824211,0.56828326568084
10-AUG-12,Product_71,Customer_1618,Channel_5,Territory_50,100,49.23,4923,49.23,4923,0,FALSE,1.4576997938455,-0.0442600787489906
29-AUG-12,Product_121,Customer_1351,Channel_4,Territory_67,15,26.4,396,17.6,264,0.333333333333333,TRUE,0.17543626865673,-0.603672190221966
10-SEP-12,Product_35,Customer_193,Channel_7,Territory_29,31,18.2,564.2,14.68,455.08,0.193406593406593,TRUE,0.666097137994822,-0.937576874423973
03-SEP-12,Product_97,Customer_554,Channel_8,Territory_94,15,94.5,1417.5,94.5,1417.5,0,FALSE,0.17543626865673,0.541148074461759
07-SEP-12,Product_4,Customer_1778,Channel_7,Territory_32,288,6.93,1995.84,6.93,1995.84,0,FALSE,2.17266032469778,-1.80439277815869
09-AUG-12,Product_59,Customer_1779,Channel_8,Territory_94,20,8.6,172,8.6,172,0,FALSE,0.36988060074668,-1.61057025011128
16-OCT-12,Product_23,Customer_642,Channel_7,Territory_15,120,14.56,1747.2,14.56,1747.2,0,FALSE,1.58093094632665,-1.13790002611141
22-DEC-12,Product_98,Customer_1413,Channel_7,Territory_29,4,42.25,169,42.25,169,0,FALSE,-0.717938592352138,-0.181522291038506
09-OCT-12,Product_41,Customer_1726,Channel_8,Territory_110,5,985,4925,985,4925,0,FALSE,-0.56711585103327,2.64546988718814
12-NOV-12,Product_130,Customer_1850,Channel_7,Territory_35,65,107,6955,82.31,5350.15,0.230747663551402,TRUE,1.16653359192863,0.652672448152333
14-DEC-12,Product_34,Customer_1615,Channel_8,Territory_50,5,94.1,470.5,94.1,470.5,0,FALSE,-0.56711585103327,0.53734008486229
19-DEC-12,Product_84,Customer_723,Channel_8,Territory_50,10,60,600,60,600,0,FALSE,-0.0986176251432948,0.133348488601681
18-SEP-12,Product_102,Customer_887,Channel_4,Territory_10,98,10.3,1009.4,7.36,721.28,0.285436893203883,TRUE,1.44404478261284,-1.4486357965698
10-OCT-12,Product_135,Customer_1592,Channel_7,Territory_31,50,13,650,13,650,0,FALSE,0.989201567955523,-1.23963883632387
07-AUG-12,Product_94,Customer_596,Channel_8,Territory_45,100,70,7000,70,7000,0,FALSE,1.4576997938455,0.271734517845586
17-JUL-12,Product_51,Customer_596,Channel_8,Territory_45,20,36.4,728,36.4,728,0,FALSE,0.36988060074668,-0.315316329697287
19-DEC-12,Product_71,Customer_1145,Channel_4,Territory_34,3,119.5,358.5,119.5,358.5,0,FALSE,-0.912382924442088,0.751860667957793
18-SEP-12,Product_35,Customer_1459,Channel_7,Territory_92,26,18.2,473.2,14,364,0.230769230769231,TRUE,0.547212624719787,-0.937576874423973
24-AUG-12,Product_4,Customer_300,Channel_7,Territory_2,3,6.93,20.79,6.93,20.79,0,FALSE,-0.912382924442088,-1.80439277815869
27-JUL-12,Product_20,Customer_622,Channel_4,Territory_49,25,75,1875,30,750,0.6,TRUE,0.520703342065548,0.333671640289115
07-NOV-12,Product_102,Customer_876,Channel_4,Territory_21,98,10.3,1009.4,7.36,721.28,0.285436893203883,TRUE,1.44404478261284,-1.4486357965698
14-NOV-12,Product_19,Customer_596,Channel_8,Territory_45,10,87,870,87,870,0,FALSE,-0.0986176251432948,0.466913058307474
01-OCT-12,Product_28,Customer_300,Channel_7,Territory_2,12,6.93,83.16,6.93,83.16,0,FALSE,0.0246135273378611,-1.80439277815869
18-OCT-12,Product_58,Customer_1455,Channel_7,Territory_92,1,59.5,59.5,59.5,59.5,0,FALSE,-1.65493504413209,0.125836041397931
27-DEC-12,Product_94,Customer_863,Channel_1,Territory_22,2,70,140,70,140,0,FALSE,-1.18643681824211,0.271734517845586
09-AUG-12,Product_27,Customer_580,Channel_8,Territory_90,50,51.7,2585,51.7,2585,0,FALSE,0.989201567955523,-0.00031196889443718
11-OCT-12,Product_18,Customer_1743,Channel_7,Territory_29,1,275.8,275.8,275.8,275.8,0,FALSE,-1.65493504413209,1.50268760794724
13-AUG-12,Product_98,Customer_76,Channel_7,Territory_38,10,42.25,422.5,42.25,422.5,0,FALSE,-0.0986176251432948,-0.181522291038506
01-AUG-12,Product_33,Customer_1728,Channel_8,Territory_99,20,40,800,40,800,0,FALSE,0.36988060074668,-0.23065059574175
01-OCT-12,Product_84,Customer_1726,Channel_8,Territory_111,30,60,1800,60,1800,0,FALSE,0.643934494546704,0.133348488601681
20-SEP-12,Product_91,Customer_1531,Channel_8,Territory_50,50,20,1000,20,1000,0,FALSE,0.989201567955523,-0.852911140468436
10-SEP-12,Product_79,Customer_315,Channel_6,Territory_99,150,84.5,12675,84.5,12675,0,FALSE,1.73175368764552,0.44073825368818
10-OCT-12,Product_8,Customer_583,Channel_8,Territory_50,40,12.1,484,12.1,484,0,FALSE,0.838378826636654,-1.30404565001418
17-OCT-12,Product_37,Customer_1728,Channel_8,Territory_108,10,87,870,87,870,0,FALSE,-0.0986176251432948,0.466913058307474
20-JUL-12,Product_130,Customer_723,Channel_8,Territory_50,63,82,5166,78.1,4920.3,0.0475609756097562,TRUE,1.14540999567539,0.413777302459269
29-AUG-12,Product_16,Customer_755,Channel_7,Territory_32,70,52.9,3703,37.79,2645.3,0.285633270321361,TRUE,1.21662317528418,0.020286996831793
11-DEC-12,Product_84,Customer_596,Channel_8,Territory_45,3,60,180,60,180,0,FALSE,-0.912382924442088,0.133348488601681
05-OCT-12,Product_136,Customer_381,Channel_7,Territory_2,6,6.51,39.06,6.51,39.06,0,FALSE,-0.443884698552114,-1.8605193159025
22-AUG-12,Product_90,Customer_12,Channel_11,Territory_25,2,41,82,41,82,0,FALSE,-1.18643681824211,-0.208483242267417
05-SEP-12,Product_98,Customer_236,Channel_7,Territory_38,4,42.25,169,42.25,169,0,FALSE,-0.717938592352138,-0.181522291038506
03-JUL-12,Product_130,Customer_1636,Channel_10,Territory_57,12,82,984,82,984,0,FALSE,0.0246135273378611,0.413777302459269
16-AUG-12,Product_108,Customer_1782,Channel_4,Territory_25,15,66.3,994.5,66.3,994.5,0,FALSE,0.17543626865673,0.222982861025274
18-DEC-12,Product_43,Customer_1677,Channel_4,Territory_10,80,86.8,6944,54.25,4340,0.375,TRUE,1.30687705252663,0.464846930348248
22-OCT-12,Product_58,Customer_225,Channel_11,Territory_92,1,59.5,59.5,59.5,59.5,0,FALSE,-1.65493504413209,0.125836041397931
12-SEP-12,Product_30,Customer_639,Channel_10,Territory_3,16,86.8,1388.8,54.25,868,0.375,TRUE,0.219057859427811,0.464846930348248
15-AUG-12,Product_43,Customer_1555,Channel_7,Territory_92,15,86.8,1302,57.87,868.05,0.333294930875576,TRUE,0.17543626865673,0.464846930348248
02-NOV-12,Product_2,Customer_1615,Channel_8,Territory_50,15,27.1,406.5,27.1,406.5,0,FALSE,0.17543626865673,-0.580178791894984
17-DEC-12,Product_74,Customer_1778,Channel_7,Territory_32,18,17.05,306.9,17.05,306.9,0,FALSE,0.298667421137886,-0.996173103414552
19-NOV-12,Product_16,Customer_1054,Channel_4,Territory_53,28,52.9,1481.2,37.79,1058.12,0.285633270321361,TRUE,0.597302208075337,0.020286996831793
09-NOV-12,Product_106,Customer_1633,Channel_4,Territory_67,72,50,3600,27.78,2000.16,0.4444,TRUE,1.23566387291784,-0.0303274440543159
12-DEC-12,Product_35,Customer_1751,Channel_7,Territory_38,26,18.2,473.2,14,364,0.230769230769231,TRUE,0.547212624719787,-0.937576874423973
05-JUL-12,Product_135,Customer_1678,Channel_8,Territory_5,120,13,1560,13,1560,0,FALSE,1.58093094632665,-1.23963883632387
23-NOV-12,Product_123,Customer_507,Channel_7,Territory_19,2,40,80,40,80,0,FALSE,-1.18643681824211,-0.23065059574175
10-AUG-12,Product_20,Customer_960,Channel_4,Territory_78,25,75,1875,30,750,0.6,TRUE,0.520703342065548,0.333671640289115
15-AUG-12,Product_115,Customer_1011,Channel_4,Territory_21,70,15,1050,10.71,749.7,0.286,TRUE,1.21662317528418,-1.11117260085169
09-AUG-12,Product_28,Customer_1570,Channel_7,Territory_38,3,6.37,19.11,6.37,19.11,0,FALSE,-0.912382924442088,-1.88003600197744
21-NOV-12,Product_65,Customer_1488,Channel_7,Territory_15,12,17.29,207.48,17.29,207.48,0,FALSE,0.0246135273378611,-0.983624516543269
10-DEC-12,Product_94,Customer_583,Channel_8,Territory_50,50,70,3500,70,3500,0,FALSE,0.989201567955523,0.271734517845586
26-DEC-12,Product_86,Customer_1623,Channel_8,Territory_111,5,22,110,22,110,0,FALSE,-0.56711585103327,-0.767348122877963
26-DEC-12,Product_80,Customer_764,Channel_7,Territory_29,23,146.9,3378.7,127.74,2938.02,0.130428863172226,TRUE,0.464345706984006,0.937184654094593
23-OCT-12,Product_31,Customer_128,Channel_4,Territory_103,51,108.5,5533.5,63.82,3254.82,0.411797235023041,TRUE,1.00258616507489,0.665170082035682
21-DEC-12,Product_32,Customer_1143,Channel_4,Territory_27,5,108.5,542.5,108.5,542.5,0,FALSE,-0.56711585103327,0.665170082035682
11-OCT-12,Product_130,Customer_12,Channel_11,Territory_25,12,82,984,68.33,819.96,0.166707317073171,TRUE,0.0246135273378611,0.413777302459269
04-DEC-12,Product_102,Customer_808,Channel_4,Territory_21,42,10.3,432.6,7.36,309.12,0.285436893203883,TRUE,0.871356101875362,-1.4486357965698
18-DEC-12,Product_100,Customer_736,Channel_8,Territory_45,5,38,190,38,190,0,FALSE,-0.56711585103327,-0.276698237861046
07-AUG-12,Product_49,Customer_1859,Channel_7,Territory_19,1,62.5,62.5,62.5,62.5,0,FALSE,-1.65493504413209,0.169995707633119
03-SEP-12,Product_1,Customer_935,Channel_4,Territory_49,6,14,84,11.67,70.02,0.166428571428571,TRUE,-0.443884698552114,-1.17310972329522
05-NOV-12,Product_59,Customer_542,Channel_7,Territory_15,20,8.62,172.4,8.62,172.4,0,FALSE,0.36988060074668,-1.60848492466254
09-NOV-12,Product_2,Customer_1726,Channel_8,Territory_107,70,27.1,1897,27.1,1897,0,FALSE,1.21662317528418,-0.580178791894984
06-AUG-12,Product_47,Customer_1029,Channel_11,Territory_27,4,114.8,459.2,114.8,459.2,0,FALSE,-0.717938592352138,0.71583926435917
03-OCT-12,Product_122,Customer_1522,Channel_4,Territory_23,17,90,1530,52.94,899.98,0.411777777777778,TRUE,0.260034045384892,0.497347572945112
21-NOV-12,Product_37,Customer_159,Channel_7,Territory_33,2,110,220,110,220,0,FALSE,-1.18643681824211,0.677496118262844
01-OCT-12,Product_104,Customer_1817,Channel_7,Territory_28,10,15,150,15,150,0,FALSE,-0.0986176251432948,-1.11117260085169
08-OCT-12,Product_27,Customer_1163,Channel_4,Territory_11,5,51.7,258.5,51.7,258.5,0,FALSE,-0.56711585103327,-0.00031196889443718
29-NOV-12,Product_85,Customer_579,Channel_6,Territory_55,40,41.03,1641.2,41.03,1641.2,0,FALSE,0.838378826636654,-0.207826605250197
10-OCT-12,Product_42,Customer_1278,Channel_4,Territory_27,3,82,246,82,246,0,FALSE,-0.912382924442088,0.413777302459269
04-SEP-12,Product_30,Customer_167,Channel_4,Territory_88,12,54.25,651,54.25,651,0,FALSE,0.0246135273378611,0.0429095373089962
01-NOV-12,Product_52,Customer_1484,Channel_7,Territory_32,1,40,40,40,40,0,FALSE,-1.65493504413209,-0.23065059574175
10-JUL-12,Product_114,Customer_1778,Channel_7,Territory_32,14,39.12,547.68,39.12,547.68,0,FALSE,0.128803982185363,-0.25062119524726
02-JUL-12,Product_59,Customer_531,Channel_7,Territory_15,2,8.62,17.24,8.62,17.24,0,FALSE,-1.18643681824211,-1.60848492466254
17-AUG-12,Product_73,Customer_480,Channel_7,Territory_28,6,18.13,108.78,18.13,108.78,0,FALSE,-0.443884698552114,-0.941036347691646
