PricingDate,Product,Customer,Channel,Territory,ContractQuantity,InvoicePrice,InvoiceAmount,NetPrice,NetAmount
07-AUG-12,Product_90,Customer_1806,Channel_7,Territory_35,3,53.34,160.02,53.34,160.02
09-JUL-12,Product_85,Customer_1821,Channel_6,Territory_99,120,40,4800,40,4800
13-DEC-12,Product_92,Customer_1844,Channel_7,Territory_15,6,19.6,117.6,19.6,117.6
01-AUG-12,Product_135,Customer_1484,Channel_7,Territory_32,2,9.3,18.6,9.3,18.6
23-JUL-12,Product_42,Customer_1827,Channel_11,Territory_3,2,82,164,82,164
14-SEP-12,Product_91,Customer_49,Channel_11,Territory_22,50,30,1500,15,750
19-DEC-12,Product_120,Customer_1113,Channel_4,Territory_14,8,30,240,15,120
03-AUG-12,Product_64,Customer_1347,Channel_8,Territory_45,4,26.95,107.8,26.95,107.8
04-OCT-12,Product_33,Customer_1605,Channel_8,Territory_12,5,40,200,40,200
20-NOV-12,Product_32,Customer_1381,Channel_4,Territory_52,34,108.5,3689,63.82,2169.88
13-DEC-12,Product_30,Customer_1383,Channel_4,Territory_21,16,86.8,1388.8,54.25,868
08-AUG-12,Product_130,Customer_1347,Channel_8,Territory_45,270,82,22140,82,22140
03-SEP-12,Product_130,Customer_851,Channel_11,Territory_54,24,107,2568,89.17,2140.08
20-JUL-12,Product_122,Customer_1381,Channel_4,Territory_52,20,90,1800,45,900
01-NOV-12,Product_106,Customer_912,Channel_4,Territory_23,15,50,750,33.33,499.95
14-AUG-12,Product_123,Customer_1589,Channel_11,Territory_23,30,40,1200,40,1200
25-OCT-12,Product_34,Customer_47,Channel_4,Territory_23,11,94.1,1035.1,85.55,941.05
02-JUL-12,Product_72,Customer_1690,Channel_10,Territory_3,2,108.5,217,108.5,217
19-SEP-12,Product_113,Customer_159,Channel_7,Territory_68,1,1200,1200,1200,1200
16-OCT-12,Product_50,Customer_217,Channel_7,Territory_32,1,62.6,62.6,62.6,62.6
16-JUL-12,Product_22,Customer_299,Channel_4,Territory_63,1,1050,1050,1050,1050
08-AUG-12,Product_126,Customer_185,Channel_7,Territory_66,1,243.8,243.8,243.8,243.8
10-SEP-12,Product_120,Customer_1132,Channel_4,Territory_22,20,30,600,15,300
24-DEC-12,Product_114,Customer_1607,Channel_7,Territory_32,9,30,270,30,270
16-OCT-12,Product_94,Customer_981,Channel_4,Territory_22,5,70,350,70,350
08-OCT-12,Product_47,Customer_214,Channel_7,Territory_32,1,114.8,114.8,114.8,114.8
02-OCT-12,Product_108,Customer_159,Channel_7,Territory_33,2,66.3,132.6,66.3,132.6
24-JUL-12,Product_88,Customer_1132,Channel_4,Territory_22,13,25.4,330.2,19.54,254.02
06-DEC-12,Product_135,Customer_553,Channel_7,Territory_31,50,13,650,13,650
28-DEC-12,Product_31,Customer_1212,Channel_4,Territory_10,107,108.5,11609.5,50.7,5424.9
13-SEP-12,Product_98,Customer_431,Channel_7,Territory_33,1,42.25,42.25,42.25,42.25
05-OCT-12,Product_19,Customer_559,Channel_8,Territory_112,2,87,174,87,174
13-AUG-12,Product_42,Customer_217,Channel_7,Territory_32,1,82,82,82,82
12-DEC-12,Product_20,Customer_719,Channel_4,Territory_54,260,75,19500,28.85,7501
09-OCT-12,Product_17,Customer_159,Channel_7,Territory_33,1,323.4,323.4,323.4,323.4
12-SEP-12,Product_52,Customer_739,Channel_4,Territory_11,1,40,40,40,40
06-DEC-12,Product_130,Customer_159,Channel_7,Territory_33,104,107,11128,82.31,8560.24
03-JUL-12,Product_120,Customer_1063,Channel_4,Territory_103,20,30,600,15,300
14-AUG-12,Product_47,Customer_156,Channel_7,Territory_25,2,114.8,229.6,114.8,229.6
18-JUL-12,Product_84,Customer_580,Channel_8,Territory_90,20,60,1200,60,1200
05-OCT-12,Product_126,Customer_1261,Channel_4,Territory_58,2,239,478,239,478
09-OCT-12,Product_20,Customer_884,Channel_4,Territory_34,75,75,5625,30,2250
12-DEC-12,Product_43,Customer_309,Channel_7,Territory_28,60,86.8,5208,43.4,2604
15-OCT-12,Product_32,Customer_1191,Channel_4,Territory_25,18,108.5,1953,60.28,1085.04
27-JUL-12,Product_16,Customer_1389,Channel_7,Territory_25,13,52.9,687.7,40.69,528.97
10-DEC-12,Product_42,Customer_1339,Channel_7,Territory_92,1,82,82,82,82
27-DEC-12,Product_90,Customer_486,Channel_7,Territory_29,1,53.34,53.34,53.34,53.34
04-OCT-12,Product_47,Customer_1484,Channel_7,Territory_32,2,114.8,229.6,114.8,229.6
06-JUL-12,Product_59,Customer_538,Channel_7,Territory_15,2,8.62,17.24,8.62,17.24
14-AUG-12,Product_123,Customer_1681,Channel_4,Territory_88,30,40,1200,40,1200
03-SEP-12,Product_47,Customer_1435,Channel_7,Territory_31,2,114.8,229.6,114.8,229.6
13-SEP-12,Product_23,Customer_642,Channel_7,Territory_15,120,14.89,1786.8,14.89,1786.8
03-JUL-12,Product_61,Customer_949,Channel_4,Territory_97,30,60,1800,60,1800
28-DEC-12,Product_52,Customer_1752,Channel_7,Territory_29,3,40,120,40,120
16-AUG-12,Product_116,Customer_1810,Channel_7,Territory_31,12,9.3,111.6,9.3,111.6
11-JUL-12,Product_8,Customer_1,Channel_7,Territory_15,3,12.09,36.27,12.09,36.27
16-OCT-12,Product_47,Customer_520,Channel_8,Territory_94,1,114.8,114.8,114.8,114.8
20-SEP-12,Product_59,Customer_531,Channel_7,Territory_15,6,8.62,51.72,8.62,51.72
22-DEC-12,Product_52,Customer_298,Channel_7,Territory_15,3,40,120,40,120
22-NOV-12,Product_47,Customer_939,Channel_4,Territory_27,1,114.8,114.8,114.8,114.8
12-NOV-12,Product_91,Customer_1123,Channel_4,Territory_97,85,30,2550,17.65,1500.25
17-OCT-12,Product_92,Customer_1490,Channel_7,Territory_15,2,19.6,39.2,19.6,39.2
03-AUG-12,Product_78,Customer_1382,Channel_4,Territory_22,46,7,322,3.04,139.84
11-SEP-12,Product_123,Customer_1490,Channel_7,Territory_15,1,50,50,50,50
18-SEP-12,Product_78,Customer_1147,Channel_4,Territory_67,25,7,175,2.8,70
18-DEC-12,Product_130,Customer_1803,Channel_8,Territory_45,42,82,3444,78.1,3280.2
04-OCT-12,Product_35,Customer_1266,Channel_4,Territory_54,2,18.2,36.4,18.2,36.4
02-AUG-12,Product_89,Customer_901,Channel_11,Territory_112,6,170,1020,141.67,850.02
28-AUG-12,Product_47,Customer_1318,Channel_8,Territory_50,6,114.8,688.8,114.8,688.8
03-SEP-12,Product_98,Customer_1067,Channel_4,Territory_23,10,42.25,422.5,42.25,422.5
16-NOV-12,Product_54,Customer_1678,Channel_8,Territory_5,25,11,275,11,275
04-SEP-12,Product_111,Customer_1347,Channel_8,Territory_45,20,33,660,33,660
24-OCT-12,Product_100,Customer_1605,Channel_8,Territory_12,10,38,380,38,380
06-JUL-12,Product_123,Customer_1605,Channel_8,Territory_12,20,50,1000,50,1000
04-JUL-12,Product_30,Customer_1347,Channel_8,Territory_45,10,56,560,56,560
27-SEP-12,Product_131,Customer_1347,Channel_8,Territory_45,6,2350,14100,1175,7050
09-AUG-12,Product_135,Customer_1531,Channel_8,Territory_50,120,13,1560,13,1560
16-OCT-12,Product_47,Customer_1318,Channel_8,Territory_50,10,114.8,1148,114.8,1148
06-DEC-12,Product_36,Customer_736,Channel_8,Territory_45,2,50,100,50,100
28-NOV-12,Product_32,Customer_1803,Channel_8,Territory_45,15,64.4,966,64.4,966
02-OCT-12,Product_102,Customer_1318,Channel_8,Territory_50,150,7.1,1065,7.1,1065
06-SEP-12,Product_72,Customer_736,Channel_8,Territory_45,5,64.4,322,64.4,322
02-NOV-12,Product_8,Customer_1347,Channel_8,Territory_45,10,12.1,121,12.1,121
06-JUL-12,Product_71,Customer_736,Channel_8,Territory_45,10,75,750,75,750
10-SEP-12,Product_122,Customer_741,Channel_4,Territory_14,24,90,2160,45,1080
21-DEC-12,Product_94,Customer_559,Channel_8,Territory_112,50,70,3500,70,3500
16-NOV-12,Product_11,Customer_854,Channel_11,Territory_67,26,25,650,19.23,499.98
29-NOV-12,Product_47,Customer_217,Channel_7,Territory_32,2,114.8,229.6,114.8,229.6
03-AUG-12,Product_123,Customer_1205,Channel_4,Territory_17,10,40,400,40,400
20-DEC-12,Product_135,Customer_755,Channel_7,Territory_32,2,9.3,18.6,9.3,18.6
10-SEP-12,Product_100,Customer_1136,Channel_4,Territory_10,17,64.5,1096.5,37.94,644.98
14-NOV-12,Product_79,Customer_758,Channel_8,Territory_5,10,91,910,91,910
16-OCT-12,Product_123,Customer_302,Channel_7,Territory_32,2,35.29,70.58,35.29,70.58
18-DEC-12,Product_60,Customer_332,Channel_7,Territory_62,2,1500,3000,1500,3000
20-DEC-12,Product_52,Customer_302,Channel_7,Territory_32,1,40,40,40,40
24-AUG-12,Product_126,Customer_559,Channel_8,Territory_66,50,239,11950,239,11950
17-OCT-12,Product_48,Customer_758,Channel_8,Territory_5,16,1225,19600,765.62,12249.92
11-SEP-12,Product_124,Customer_1885,Channel_7,Territory_32,12,18.13,217.56,18.13,217.56
21-SEP-12,Product_97,Customer_1813,Channel_8,Territory_90,10,94.5,945,94.5,945
02-AUG-12,Product_20,Customer_554,Channel_8,Territory_94,57,58,3306,30.53,1740.21
11-DEC-12,Product_33,Customer_51,Channel_11,Territory_92,15,64,960,42.67,640.05
04-DEC-12,Product_72,Customer_567,Channel_11,Territory_92,12,108.5,1302,90.42,1085.04
12-DEC-12,Product_31,Customer_309,Channel_7,Territory_28,35,108.5,3797.5,62,2170
13-AUG-12,Product_123,Customer_716,Channel_7,Territory_32,3,35.29,105.87,35.29,105.87
21-DEC-12,Product_64,Customer_441,Channel_7,Territory_31,12,26.95,323.4,26.95,323.4
23-NOV-12,Product_91,Customer_1296,Channel_4,Territory_34,45,30,1350,20,900
08-OCT-12,Product_76,Customer_51,Channel_11,Territory_92,16,64.5,1032,40.31,644.96
19-DEC-12,Product_57,Customer_1463,Channel_7,Territory_15,6,14.3,85.8,14.3,85.8
10-AUG-12,Product_59,Customer_859,Channel_4,Territory_11,42,12.5,525,8.93,375.06
04-SEP-12,Product_80,Customer_1817,Channel_7,Territory_28,23,146.9,3378.7,127.74,2938.02
04-DEC-12,Product_47,Customer_29,Channel_10,Territory_30,10,114.8,1148,114.8,1148
23-AUG-12,Product_42,Customer_1848,Channel_7,Territory_19,1,82,82,82,82
25-JUL-12,Product_135,Customer_1705,Channel_7,Territory_29,12,13,156,13,156
16-NOV-12,Product_86,Customer_1555,Channel_7,Territory_92,1,39,39,39,39
21-SEP-12,Product_102,Customer_554,Channel_8,Territory_94,5,7.1,35.5,7.1,35.5
04-OCT-12,Product_92,Customer_1592,Channel_7,Territory_31,12,24.5,294,20.42,245.04
22-OCT-12,Product_16,Customer_1855,Channel_7,Territory_27,1,52.9,52.9,52.9,52.9
24-DEC-12,Product_126,Customer_1855,Channel_7,Territory_98,2,243.8,487.6,243.8,487.6
15-AUG-12,Product_36,Customer_736,Channel_8,Territory_45,10,50,500,50,500
03-AUG-12,Product_98,Customer_1318,Channel_8,Territory_50,8,39,312,39,312
02-OCT-12,Product_112,Customer_992,Channel_4,Territory_23,15,90,1350,60,900
04-DEC-12,Product_123,Customer_1647,Channel_4,Territory_14,30,40,1200,40,1200
07-AUG-12,Product_101,Customer_1678,Channel_8,Territory_5,60,55,3300,55,3300
03-SEP-12,Product_2,Customer_736,Channel_8,Territory_45,10,27.1,271,27.1,271
20-SEP-12,Product_71,Customer_1318,Channel_8,Territory_50,1,75,75,75,75
16-JUL-12,Product_50,Customer_736,Channel_8,Territory_45,5,62.6,313,62.6,313
04-OCT-12,Product_3,Customer_1318,Channel_8,Territory_50,4,404.2,1616.8,404.2,1616.8
06-NOV-12,Product_92,Customer_1347,Channel_8,Territory_45,2,19.6,39.2,19.6,39.2
29-AUG-12,Product_71,Customer_1396,Channel_4,Territory_10,13,119.5,1553.5,91.92,1194.96
11-SEP-12,Product_97,Customer_1803,Channel_8,Territory_45,20,94.5,1890,94.5,1890
14-NOV-12,Product_10,Customer_736,Channel_8,Territory_45,30,51,1530,51,1530
11-SEP-12,Product_71,Customer_1678,Channel_8,Territory_5,20,75,1500,75,1500
26-SEP-12,Product_51,Customer_1803,Channel_8,Territory_45,5,36.4,182,36.4,182
03-AUG-12,Product_86,Customer_994,Channel_4,Territory_11,2,39,78,39,78
13-JUL-12,Product_42,Customer_1337,Channel_4,Territory_22,2,82,164,82,164
26-DEC-12,Product_126,Customer_1347,Channel_8,Territory_45,4,239,956,239,956
18-DEC-12,Product_59,Customer_1678,Channel_8,Territory_5,200,8.6,1720,8.6,1720
28-AUG-12,Product_51,Customer_1347,Channel_8,Territory_45,50,36.4,1820,36.4,1820
09-JUL-12,Product_126,Customer_1714,Channel_7,Territory_65,2,243.8,487.6,243.8,487.6
03-OCT-12,Product_47,Customer_1318,Channel_8,Territory_50,5,114.8,574,114.8,574
06-NOV-12,Product_35,Customer_1347,Channel_8,Territory_45,4,13.5,54,13.5,54
17-OCT-12,Product_16,Customer_1531,Channel_8,Territory_50,30,41.7,1251,41.7,1251
23-AUG-12,Product_130,Customer_1744,Channel_4,Territory_14,2,107,214,107,214
07-SEP-12,Product_72,Customer_1605,Channel_8,Territory_12,10,64.4,644,64.4,644
17-DEC-12,Product_109,Customer_159,Channel_7,Territory_33,1,338.1,338.1,338.1,338.1
18-JUL-12,Product_3,Customer_1417,Channel_7,Territory_19,1,404.2,404.2,404.2,404.2
03-AUG-12,Product_98,Customer_743,Channel_4,Territory_67,2,42.25,84.5,42.25,84.5
21-NOV-12,Product_85,Customer_465,Channel_7,Territory_19,4,66,264,66,264
01-AUG-12,Product_43,Customer_367,Channel_7,Territory_92,180,86.8,15624,48.22,8679.6
01-AUG-12,Product_94,Customer_915,Channel_4,Territory_82,10,70,700,70,700
18-JUL-12,Product_35,Customer_180,Channel_7,Territory_28,56,18.2,1019.2,13,728
20-SEP-12,Product_4,Customer_367,Channel_7,Territory_1,24,6.93,166.32,6.93,166.32
04-JUL-12,Product_135,Customer_633,Channel_7,Territory_35,7,13,91,13,91
21-DEC-12,Product_130,Customer_633,Channel_7,Territory_35,70,107,7490,76.43,5350.1
19-DEC-12,Product_102,Customer_367,Channel_7,Territory_92,42,10.3,432.6,7.36,309.12
27-SEP-12,Product_73,Customer_633,Channel_7,Territory_35,6,16.67,100.02,16.67,100.02
18-JUL-12,Product_20,Customer_554,Channel_8,Territory_94,76,58,4408,30.53,2320.28
01-NOV-12,Product_135,Customer_809,Channel_4,Territory_103,40,13,520,13,520
11-SEP-12,Product_123,Customer_197,Channel_7,Territory_35,30,37.5,1125,37.5,1125
03-DEC-12,Product_126,Customer_1848,Channel_7,Territory_61,2,243.8,487.6,243.8,487.6
05-OCT-12,Product_126,Customer_1705,Channel_7,Territory_69,1,243.8,243.8,243.8,243.8
10-DEC-12,Product_135,Customer_1444,Channel_10,Territory_30,30,13,390,13,390
03-SEP-12,Product_70,Customer_554,Channel_8,Territory_94,10,92,920,92,920
14-NOV-12,Product_123,Customer_554,Channel_8,Territory_94,2,50,100,50,100
21-NOV-12,Product_9,Customer_647,Channel_2,Territory_15,12,6.51,78.12,6.51,78.12
18-OCT-12,Product_58,Customer_1455,Channel_7,Territory_92,1,59.5,59.5,59.5,59.5
18-SEP-12,Product_68,Customer_1779,Channel_8,Territory_94,4,30,120,30,120
18-SEP-12,Product_100,Customer_1191,Channel_4,Territory_25,34,64.5,2193,37.94,1289.96
01-NOV-12,Product_35,Customer_1373,Channel_7,Territory_19,52,18.2,946.4,14,728
24-AUG-12,Product_35,Customer_1373,Channel_7,Territory_19,64,18.2,1164.8,14.79,946.56
01-NOV-12,Product_130,Customer_1373,Channel_7,Territory_19,650,107,69550,82.31,53501.5
22-NOV-12,Product_3,Customer_1373,Channel_7,Territory_19,6,404.2,2425.2,404.2,2425.2
21-NOV-12,Product_25,Customer_1483,Channel_7,Territory_15,6,17.29,103.74,17.29,103.74
13-AUG-12,Product_98,Customer_1373,Channel_7,Territory_19,50,42.25,2112.5,42.25,2112.5
11-JUL-12,Product_3,Customer_587,Channel_6,Territory_83,15,370.77,5561.55,370.77,5561.55
21-DEC-12,Product_110,Customer_1853,Channel_7,Territory_105,1,1050,1050,1050,1050
26-NOV-12,Product_60,Customer_1853,Channel_7,Territory_105,1,1200,1200,1200,1200
22-DEC-12,Product_59,Customer_1539,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95
05-NOV-12,Product_136,Customer_1784,Channel_7,Territory_19,6,6.51,39.06,6.51,39.06
14-AUG-12,Product_111,Customer_616,Channel_8,Territory_45,5,33,165,33,165
24-DEC-12,Product_27,Customer_1882,Channel_8,Territory_50,7,51.7,361.9,51.7,361.9
13-SEP-12,Product_73,Customer_1642,Channel_7,Territory_19,6,16.7,100.2,16.7,100.2
24-JUL-12,Product_60,Customer_1010,Channel_4,Territory_48,4,1350,5400,1350,5400
20-DEC-12,Product_135,Customer_179,Channel_7,Territory_32,2,9.3,18.6,9.3,18.6
05-SEP-12,Product_27,Customer_1882,Channel_8,Territory_50,4,51.7,206.8,51.7,206.8
26-JUL-12,Product_54,Customer_367,Channel_7,Territory_92,13,13,169,10,130
11-DEC-12,Product_130,Customer_367,Channel_7,Territory_92,420,107,44940,76.43,32100.6
22-NOV-12,Product_123,Customer_1498,Channel_7,Territory_35,10,40,400,40,400
13-DEC-12,Product_104,Customer_916,Channel_4,Territory_88,15,15,225,15,225
21-NOV-12,Product_66,Customer_669,Channel_8,Territory_15,12,6.51,78.12,6.51,78.12
23-OCT-12,Product_8,Customer_1217,Channel_11,Territory_34,24,13.9,333.6,11.58,277.92
12-SEP-12,Product_102,Customer_1026,Channel_4,Territory_82,35,10.3,360.5,7.36,257.6
23-JUL-12,Product_108,Customer_274,Channel_10,Territory_30,1,66.3,66.3,66.3,66.3
03-OCT-12,Product_8,Customer_1491,Channel_7,Territory_26,12,13.9,166.8,11.58,138.96
10-SEP-12,Product_70,Customer_1705,Channel_7,Territory_29,2,92,184,92,184
01-NOV-12,Product_76,Customer_51,Channel_11,Territory_92,16,64.5,1032,40.31,644.96
14-SEP-12,Product_42,Customer_1594,Channel_4,Territory_34,3,82,246,82,246
06-DEC-12,Product_130,Customer_580,Channel_8,Territory_90,84,82,6888,78.1,6560.4
01-NOV-12,Product_30,Customer_1085,Channel_11,Territory_52,25,86.8,2170,34.72,868
17-JUL-12,Product_50,Customer_580,Channel_8,Territory_90,20,62.6,1252,62.6,1252
04-DEC-12,Product_123,Customer_554,Channel_8,Territory_94,2,50,100,50,100
11-SEP-12,Product_26,Customer_1463,Channel_7,Territory_15,12,17.29,207.48,17.29,207.48
28-NOV-12,Product_94,Customer_1873,Channel_4,Territory_25,5,70,350,70,350
09-JUL-12,Product_126,Customer_1459,Channel_7,Territory_93,5,243.8,1219,243.8,1219
27-JUL-12,Product_54,Customer_580,Channel_8,Territory_90,10,11,110,11,110
04-SEP-12,Product_126,Customer_1459,Channel_7,Territory_93,10,243.8,2438,243.8,2438
03-JUL-12,Product_98,Customer_346,Channel_10,Territory_30,10,39,390,39,390
19-SEP-12,Product_50,Customer_580,Channel_8,Territory_90,30,62.6,1878,62.6,1878
25-JUL-12,Product_126,Customer_413,Channel_7,Territory_58,1,243.8,243.8,243.8,243.8
04-DEC-12,Product_3,Customer_1817,Channel_7,Territory_28,4,404.2,1616.8,404.2,1616.8
27-SEP-12,Product_19,Customer_606,Channel_6,Territory_30,20,77.4,1548,77.4,1548
06-NOV-12,Product_59,Customer_39,Channel_7,Territory_38,42,12.5,525,8.93,375.06
10-JUL-12,Product_32,Customer_1620,Channel_4,Territory_72,102,108.5,11067,63.82,6509.64
06-NOV-12,Product_100,Customer_1541,Channel_7,Territory_35,136,64.5,8772,37.94,5159.84
11-DEC-12,Product_135,Customer_179,Channel_7,Territory_32,1,9.3,9.3,9.3,9.3
13-AUG-12,Product_37,Customer_295,Channel_11,Territory_108,23,110,2530,95.65,2199.95
19-DEC-12,Product_30,Customer_1854,Channel_7,Territory_33,38,86.8,3298.4,57.11,2170.18
26-JUL-12,Product_90,Customer_973,Channel_4,Territory_78,5,41,205,41,205
27-SEP-12,Product_92,Customer_1599,Channel_4,Territory_78,26,24.5,637,18.85,490.1
22-OCT-12,Product_121,Customer_605,Channel_8,Territory_70,30,24,720,24,720
03-SEP-12,Product_123,Customer_469,Channel_7,Territory_35,3,40,120,40,120
22-DEC-12,Product_117,Customer_1883,Channel_7,Territory_35,2,110.61,221.22,110.61,221.22
03-JUL-12,Product_98,Customer_1556,Channel_7,Territory_38,6,42.25,253.5,42.25,253.5
19-JUL-12,Product_58,Customer_768,Channel_7,Territory_35,3,59.5,178.5,59.5,178.5
09-AUG-12,Product_59,Customer_605,Channel_8,Territory_70,72,8.6,619.2,8.6,619.2
11-JUL-12,Product_98,Customer_471,Channel_7,Territory_38,3,42.25,126.75,42.25,126.75
23-JUL-12,Product_41,Customer_1519,Channel_4,Territory_9,3,985,2955,985,2955
07-SEP-12,Product_135,Customer_483,Channel_7,Territory_31,30,13,390,13,390
08-NOV-12,Product_16,Customer_552,Channel_7,Territory_35,7,52.9,370.3,37.79,264.53
03-NOV-12,Product_70,Customer_1458,Channel_7,Territory_29,4,92,368,92,368
13-DEC-12,Product_7,Customer_957,Channel_4,Territory_27,9,25,225,13.89,125.01
15-OCT-12,Product_94,Customer_1565,Channel_8,Territory_94,5,70,350,70,350
07-AUG-12,Product_98,Customer_1666,Channel_11,Territory_75,50,39,1950,39,1950
24-OCT-12,Product_123,Customer_312,Channel_7,Territory_92,5,40,200,40,200
26-DEC-12,Product_62,Customer_552,Channel_7,Territory_35,16,14,224,10.5,168
05-OCT-12,Product_98,Customer_503,Channel_7,Territory_31,5,42.25,211.25,42.25,211.25
10-OCT-12,Product_67,Customer_503,Channel_7,Territory_113,1,2380,2380,2380,2380
18-OCT-12,Product_8,Customer_486,Channel_7,Territory_29,12,13.9,166.8,11.58,138.96
19-SEP-12,Product_58,Customer_1817,Channel_7,Territory_28,6,59.5,357,59.5,357
20-JUL-12,Product_44,Customer_1813,Channel_8,Territory_90,2,410,820,410,820
18-SEP-12,Product_52,Customer_716,Channel_7,Territory_32,3,40,120,40,120
10-JUL-12,Product_37,Customer_1423,Channel_7,Territory_29,1,110,110,110,110
05-NOV-12,Product_54,Customer_554,Channel_8,Territory_94,30,11,330,11,330
19-SEP-12,Product_76,Customer_580,Channel_8,Territory_90,10,38,380,38,380
10-JUL-12,Product_59,Customer_1779,Channel_8,Territory_94,20,8.6,172,8.6,172
26-JUL-12,Product_25,Customer_605,Channel_8,Territory_70,100,14.2,1420,14.2,1420
23-JUL-12,Product_32,Customer_471,Channel_7,Territory_38,16,108.5,1736,67.81,1084.96
05-SEP-12,Product_16,Customer_768,Channel_7,Territory_35,7,52.9,370.3,37.79,264.53
06-DEC-12,Product_136,Customer_1903,Channel_7,Territory_33,3,6.51,19.53,6.51,19.53
14-AUG-12,Product_32,Customer_605,Channel_8,Territory_70,20,64.4,1288,64.4,1288
11-DEC-12,Product_130,Customer_707,Channel_7,Territory_38,70,107,7490,76.43,5350.1
01-NOV-12,Product_118,Customer_814,Channel_4,Territory_82,24,140,3360,70,1680
03-SEP-12,Product_121,Customer_1546,Channel_4,Territory_82,72,26.4,1900.8,13.2,950.4
25-SEP-12,Product_98,Customer_491,Channel_7,Territory_35,6,42.25,253.5,42.25,253.5
01-NOV-12,Product_71,Customer_106,Channel_7,Territory_35,15,119.5,1792.5,79.67,1195.05
25-SEP-12,Product_49,Customer_76,Channel_7,Territory_38,10,62.5,625,62.5,625
12-DEC-12,Product_31,Customer_1287,Channel_4,Territory_71,17,108.5,1844.5,63.82,1084.94
14-AUG-12,Product_75,Customer_76,Channel_7,Territory_38,35,39,1365,22.29,780.15
02-OCT-12,Product_90,Customer_188,Channel_11,Territory_78,3,41,123,41,123
12-DEC-12,Product_51,Customer_469,Channel_7,Territory_35,15,36.4,546,36.4,546
06-DEC-12,Product_136,Customer_61,Channel_7,Territory_1,3,6.51,19.53,6.51,19.53
